,Area,Street,Postal Code
1302,Wuse Zone 3,Lukulu St.,900283
1303,Wuse Zone 3,Maputo St․,900283
1304,Wuse Zone 3,Matadi Cr․,900283
1305,Wuse Zone 3,Mosadishu St․,900283
1306,Wuse Zone 3,Nampola St․,900283
1307,Wuse Zone 3,Ndande Cr․,900283
1308,Wuse Zone 3,Olusegun Obasanjo Way,900283
1309,Wuse Zone 3,Safar St․,900283
1310,Wuse Zone 3,Sultan Abukakar Way,900283
1311,Wuse Zone 3,Yele St.,900283
1312,Wuse Zone 3,Addis Ababa St․,900284
1313,Wuse Zone 3,Abidjam St․,900283
1314,Wuse Zone 3,Al Fayyan St․,900283
1315,Wuse Zone 3,Algeria St․,900283
1316,Wuse Zone 3,Aswan St․,900283
1317,Wuse Zone 3,Bamenda St․,900283
1318,Wuse Zone 3,Casamank Cr․,900283
1319,Wuse Zone 3,Conakry St․,900283
1320,Wuse Zone 3,Diourbell St․,900283
1321,Wuse Zone 3,Herbert Marcaulay Way,900283
1322,Wuse Zone 3,Lubumbrasiru St․,900283
1323,Wuse Zone 3,Lukulu St.,900283
1324,Wuse Zone 3,Maputo St․,900283
1325,Wuse Zone 3,Matadi Cr․,900283
1326,Wuse Zone 3,Mosadishu St․,900283
1327,Wuse Zone 3,Nampola St․,900283
1328,Wuse Zone 3,Ndande Cr․,900283
1329,Wuse Zone 3,Olusegun Obasanjo Way,900283
1330,Wuse Zone 3,Safar St․,900283
1331,Wuse Zone 3,Sultan Abukakar Way,900283
1332,Wuse Zone 3,Yele St.,900283
1333,Wuse Zone 3,Addis Ababa St․,900284
1334,Wuse Zone 3,Abidjam St․,900283
1335,Wuse Zone 3,Al Fayyan St․,900283
1336,Wuse Zone 3,Algeria St․,900283
1337,Wuse Zone 3,Aswan St․,900283
1338,Wuse Zone 3,Bamenda St․,900283
1339,Wuse Zone 3,Casamank Cr․,900283
1340,Wuse Zone 3,Conakry St․,900283
1341,Wuse Zone 3,Diourbell St․,900283
1342,Wuse Zone 3,Herbert Marcaulay Way,900283
1343,Wuse Zone 3,Lubumbrasiru St․,900283
1344,Wuse Zone 3,Lukulu St.,900283
1345,Wuse Zone 3,Maputo St․,900283
1346,Wuse Zone 3,Matadi Cr․,900283
1347,Wuse Zone 3,Mosadishu St․,900283
1348,Wuse Zone 3,Nampola St․,900283
1349,Wuse Zone 3,Ndande Cr․,900283
1350,Wuse Zone 3,Olusegun Obasanjo Way,900283
1351,Wuse Zone 3,Safar St․,900283
1352,Wuse Zone 3,Sultan Abukakar Way,900283
1353,Wuse Zone 3,Yele St.,900283
1354,Wuse Zone 3,Addis Ababa St․,900284
1355,Wuse Zone 3,Abidjam St․,900283
1356,Wuse Zone 3,Al Fayyan St․,900283
1357,Wuse Zone 3,Algeria St․,900283
1358,Wuse Zone 3,Aswan St․,900283
1359,Wuse Zone 3,Bamenda St․,900283
1360,Wuse Zone 3,Casamank Cr․,900283
1361,Wuse Zone 3,Conakry St․,900283
1362,Wuse Zone 3,Diourbell St․,900283
1363,Wuse Zone 3,Herbert Marcaulay Way,900283
1364,Wuse Zone 3,Lubumbrasiru St․,900283
1365,Wuse Zone 3,Lukulu St.,900283
1366,Wuse Zone 3,Maputo St․,900283
1367,Wuse Zone 3,Matadi Cr․,900283
1368,Wuse Zone 3,Mosadishu St․,900283
1369,Wuse Zone 3,Nampola St․,900283
1370,Wuse Zone 3,Ndande Cr․,900283
1371,Wuse Zone 3,Olusegun Obasanjo Way,900283
1372,Wuse Zone 3,Safar St․,900283
1373,Wuse Zone 3,Sultan Abukakar Way,900283
1374,Wuse Zone 3,Yele St.,900283
1375,Wuse Zone 3,Addis Ababa St․,900284
1376,Wuse Zone 4,Addis Ababa St․,900284
1377,Wuse Zone 4,Bencrat St․,900284
1378,Wuse Zone 4,Constantins St․,900284
1379,Wuse Zone 4,Farnah St․,900284
1380,Wuse Zone 4,Herbert Macaulay (N) Way,900284
1381,Wuse Zone 4,Hontserrado St․,900284
1382,Wuse Zone 4,Ibrahim Babangida Way,900284
1383,Wuse Zone 4,Kainiji Cr․,900284
1384,Wuse Zone 4,Kasim Ibrahim Way,900284
1385,Wuse Zone 4,Ladi Kwali St․,900284
1386,Wuse Zone 4,Manzani St․,900284
1387,Wuse Zone 4,Mexnes St․,900284
1388,Wuse Zone 4,Mogadehu St․,900284
1389,Wuse Zone 4,Portsad St․,900284
1390,Wuse Zone 4,Safi St․,900284
1391,Wuse Zone 4,Zuez Cr.,900284
1392,Wuse Zone 4,Accra St․,900285
1393,Wuse Zone 4,Addis Ababa St․,900284
1394,Wuse Zone 4,Bencrat St․,900284
1395,Wuse Zone 4,Constantins St․,900284
1396,Wuse Zone 4,Farnah St․,900284
1397,Wuse Zone 4,Herbert Macaulay (N) Way,900284
1398,Wuse Zone 4,Hontserrado St․,900284
1399,Wuse Zone 4,Ibrahim Babangida Way,900284
1400,Wuse Zone 4,Kainiji Cr․,900284
1401,Wuse Zone 4,Kasim Ibrahim Way,900284
1402,Wuse Zone 4,Ladi Kwali St․,900284
1403,Wuse Zone 4,Manzani St․,900284
1404,Wuse Zone 4,Mexnes St․,900284
1405,Wuse Zone 4,Mogadehu St․,900284
1406,Wuse Zone 4,Portsad St․,900284
1407,Wuse Zone 4,Safi St․,900284
1408,Wuse Zone 4,Zuez Cr.,900284
1409,Wuse Zone 4,Accra St․,900285
1410,Wuse Zone 4,Addis Ababa St․,900284
1411,Wuse Zone 4,Bencrat St․,900284
1412,Wuse Zone 4,Constantins St․,900284
1413,Wuse Zone 4,Farnah St․,900284
1414,Wuse Zone 4,Herbert Macaulay (N) Way,900284
1415,Wuse Zone 4,Hontserrado St․,900284
1416,Wuse Zone 4,Ibrahim Babangida Way,900284
1417,Wuse Zone 4,Kainiji Cr․,900284
1418,Wuse Zone 4,Kasim Ibrahim Way,900284
1419,Wuse Zone 4,Ladi Kwali St․,900284
1420,Wuse Zone 4,Manzani St․,900284
1421,Wuse Zone 4,Mexnes St․,900284
1422,Wuse Zone 4,Mogadehu St․,900284
1423,Wuse Zone 4,Portsad St․,900284
1424,Wuse Zone 4,Safi St․,900284
1425,Wuse Zone 4,Zuez Cr.,900284
1426,Wuse Zone 4,Accra St․,900285
1427,Wuse Zone 4,Addis Ababa St․,900284
1428,Wuse Zone 4,Bencrat St․,900284
1429,Wuse Zone 4,Constantins St․,900284
1430,Wuse Zone 4,Farnah St․,900284
1431,Wuse Zone 4,Herbert Macaulay (N) Way,900284
1432,Wuse Zone 4,Hontserrado St․,900284
1433,Wuse Zone 4,Ibrahim Babangida Way,900284
1434,Wuse Zone 4,Kainiji Cr․,900284
1435,Wuse Zone 4,Kasim Ibrahim Way,900284
1436,Wuse Zone 4,Ladi Kwali St․,900284
1437,Wuse Zone 4,Manzani St․,900284
1438,Wuse Zone 4,Mexnes St․,900284
1439,Wuse Zone 4,Mogadehu St․,900284
1440,Wuse Zone 4,Portsad St․,900284
1441,Wuse Zone 4,Safi St․,900284
1442,Wuse Zone 4,Zuez Cr.,900284
1443,Wuse Zone 4,Accra St․,900285
1444,Wuse Zone 5,Accra St․,900285
1445,Wuse Zone 5,Algiers St․,900285
1446,Wuse Zone 5,Atarare St․,900285
1447,Wuse Zone 5,Burundi St․,900285
1448,Wuse Zone 5,Cabanda St․,900285
1449,Wuse Zone 5,Dalaba St․,900285
1450,Wuse Zone 5,Damathur St․,900285
1451,Wuse Zone 5,Dambia St․,900285
1452,Wuse Zone 5,Doula St․,900285
1453,Wuse Zone 5,Hargeysa St․,900285
1454,Wuse Zone 5,Herbert Macualay Way,900285
1455,Wuse Zone 5,Khartoum St.,900285
1456,Wuse Zone 5,Michael Okpara St․,900285
1457,Wuse Zone 5,Mousassa St․,900285
1458,Wuse Zone 5,Nnamdi Azikiwe Way,900285
1459,Wuse Zone 5,Senanga St․,900285
1460,Wuse Zone 5,Sokode Cr․,900285
1461,Wuse Zone 5,Sultan Abubakar Way,900285
1462,Wuse Zone 5,Winneba St.,900285
1463,Wuse Zone 5,Abuja Parks Way,900286
1464,Wuse Zone 5,Accra St․,900285
1465,Wuse Zone 5,Algiers St․,900285
1466,Wuse Zone 5,Atarare St․,900285
1467,Wuse Zone 5,Burundi St․,900285
1468,Wuse Zone 5,Cabanda St․,900285
1469,Wuse Zone 5,Dalaba St․,900285
1470,Wuse Zone 5,Damathur St․,900285
1471,Wuse Zone 5,Dambia St․,900285
1472,Wuse Zone 5,Doula St․,900285
1473,Wuse Zone 5,Hargeysa St․,900285
1474,Wuse Zone 5,Herbert Macualay Way,900285
1475,Wuse Zone 5,Khartoum St.,900285
1476,Wuse Zone 5,Michael Okpara St․,900285
1477,Wuse Zone 5,Mousassa St․,900285
1478,Wuse Zone 5,Nnamdi Azikiwe Way,900285
1479,Wuse Zone 5,Senanga St․,900285
1480,Wuse Zone 5,Sokode Cr․,900285
1481,Wuse Zone 5,Sultan Abubakar Way,900285
1482,Wuse Zone 5,Winneba St.,900285
1483,Wuse Zone 5,Abuja Parks Way,900286
1484,Wuse Zone 5,Accra St․,900285
1485,Wuse Zone 5,Algiers St․,900285
1486,Wuse Zone 5,Atarare St․,900285
1487,Wuse Zone 5,Burundi St․,900285
1488,Wuse Zone 5,Cabanda St․,900285
1489,Wuse Zone 5,Dalaba St․,900285
1490,Wuse Zone 5,Damathur St․,900285
1491,Wuse Zone 5,Dambia St․,900285
1492,Wuse Zone 5,Doula St․,900285
1493,Wuse Zone 5,Hargeysa St․,900285
1494,Wuse Zone 5,Herbert Macualay Way,900285
1495,Wuse Zone 5,Khartoum St.,900285
1496,Wuse Zone 5,Michael Okpara St․,900285
1497,Wuse Zone 5,Mousassa St․,900285
1498,Wuse Zone 5,Nnamdi Azikiwe Way,900285
1499,Wuse Zone 5,Senanga St․,900285
1500,Wuse Zone 5,Sokode Cr․,900285
1501,Wuse Zone 5,Sultan Abubakar Way,900285
1502,Wuse Zone 5,Winneba St.,900285
1503,Wuse Zone 5,Abuja Parks Way,900286
1504,Wuse Zone 5,Accra St․,900285
1505,Wuse Zone 5,Algiers St․,900285
1506,Wuse Zone 5,Atarare St․,900285
1507,Wuse Zone 5,Burundi St․,900285
1508,Wuse Zone 5,Cabanda St․,900285
1509,Wuse Zone 5,Dalaba St․,900285
1510,Wuse Zone 5,Damathur St․,900285
1511,Wuse Zone 5,Dambia St․,900285
1512,Wuse Zone 5,Doula St․,900285
1513,Wuse Zone 5,Hargeysa St․,900285
1514,Wuse Zone 5,Herbert Macualay Way,900285
1515,Wuse Zone 5,Khartoum St.,900285
1516,Wuse Zone 5,Michael Okpara St․,900285
1517,Wuse Zone 5,Mousassa St․,900285
1518,Wuse Zone 5,Nnamdi Azikiwe Way,900285
1519,Wuse Zone 5,Senanga St․,900285
1520,Wuse Zone 5,Sokode Cr․,900285
1521,Wuse Zone 5,Sultan Abubakar Way,900285
1522,Wuse Zone 5,Winneba St.,900285
1523,Wuse Zone 5,Abuja Parks Way,900286
1524,Wuse Zone 6,Abuja Parks Way,900286
1525,Wuse Zone 6,Angola St․,900286
1526,Wuse Zone 6,Asamafa St․,900286
1527,Wuse Zone 6,Berbera St․,900286
1528,Wuse Zone 6,Beyla St․,900286
1529,Wuse Zone 6,Bouake St․,900286
1530,Wuse Zone 6,Coronour St․,900286
1531,Wuse Zone 6,Dire-Dawa St․,900286
1532,Wuse Zone 6,Dodama St․,900286
1533,Wuse Zone 6,Harere St․,900286
1534,Wuse Zone 6,Herbert Macualay Way,900286
1535,Wuse Zone 6,Jimma St․,900286
1536,Wuse Zone 6,Kasim Ibrahim Way,900286
1537,Wuse Zone 6,Kelemie St.,900286
1538,Wuse Zone 6,Kinshasha St․,900286
1539,Wuse Zone 6,Magenta St․,900286
1540,Wuse Zone 6,Makeni St․,900286
1541,Wuse Zone 6,Massru St․,900286
1542,Wuse Zone 6,Mbabane St․,900286
1543,Wuse Zone 6,Nnamdi Azikiwa Exwy,900286
1544,Wuse Zone 6,Rabat St․,900286
1545,Wuse Zone 6,Sudan St․,900286
1546,Wuse Zone 6,Tanga St․,900286
1547,Wuse Zone 6,Tema St․,900286
1548,Wuse Zone 6,Timbukku St․,900286
1549,Wuse Zone 6,Yaounde St․,900286
1550,Wuse Zone 6,Yunis St.,900286
1551,Wuse Zone 6,Bamako Cr․,900287
1552,Wuse Zone 6,Abuja Parks Way,900286
1553,Wuse Zone 6,Angola St․,900286
1554,Wuse Zone 6,Asamafa St․,900286
1555,Wuse Zone 6,Berbera St․,900286
1556,Wuse Zone 6,Beyla St․,900286
1557,Wuse Zone 6,Bouake St․,900286
1558,Wuse Zone 6,Coronour St․,900286
1559,Wuse Zone 6,Dire-Dawa St․,900286
1560,Wuse Zone 6,Dodama St․,900286
1561,Wuse Zone 6,Harere St․,900286
1562,Wuse Zone 6,Herbert Macualay Way,900286
1563,Wuse Zone 6,Jimma St․,900286
1564,Wuse Zone 6,Kasim Ibrahim Way,900286
1565,Wuse Zone 6,Kelemie St.,900286
1566,Wuse Zone 6,Kinshasha St․,900286
1567,Wuse Zone 6,Magenta St․,900286
1568,Wuse Zone 6,Makeni St․,900286
1569,Wuse Zone 6,Massru St․,900286
1570,Wuse Zone 6,Mbabane St․,900286
1571,Wuse Zone 6,Nnamdi Azikiwa Exwy,900286
1572,Wuse Zone 6,Rabat St․,900286
1573,Wuse Zone 6,Sudan St․,900286
1574,Wuse Zone 6,Tanga St․,900286
1575,Wuse Zone 6,Tema St․,900286
1576,Wuse Zone 6,Timbukku St․,900286
1577,Wuse Zone 6,Yaounde St․,900286
1578,Wuse Zone 6,Yunis St.,900286
1579,Wuse Zone 6,Bamako Cr․,900287
1580,Wuse Zone 6,Abuja Parks Way,900286
1581,Wuse Zone 6,Angola St․,900286
1582,Wuse Zone 6,Asamafa St․,900286
1583,Wuse Zone 6,Berbera St․,900286
1584,Wuse Zone 6,Beyla St․,900286
1585,Wuse Zone 6,Bouake St․,900286
1586,Wuse Zone 6,Coronour St․,900286
1587,Wuse Zone 6,Dire-Dawa St․,900286
1588,Wuse Zone 6,Dodama St․,900286
1589,Wuse Zone 6,Harere St․,900286
1590,Wuse Zone 6,Herbert Macualay Way,900286
1591,Wuse Zone 6,Jimma St․,900286
1592,Wuse Zone 6,Kasim Ibrahim Way,900286
1593,Wuse Zone 6,Kelemie St.,900286
1594,Wuse Zone 6,Kinshasha St․,900286
1595,Wuse Zone 6,Magenta St․,900286
1596,Wuse Zone 6,Makeni St․,900286
1597,Wuse Zone 6,Massru St․,900286
1598,Wuse Zone 6,Mbabane St․,900286
1599,Wuse Zone 6,Nnamdi Azikiwa Exwy,900286
1600,Wuse Zone 6,Rabat St․,900286
1601,Wuse Zone 6,Sudan St․,900286
1602,Wuse Zone 6,Tanga St․,900286
1603,Wuse Zone 6,Tema St․,900286
1604,Wuse Zone 6,Timbukku St․,900286
1605,Wuse Zone 6,Yaounde St․,900286
1606,Wuse Zone 6,Yunis St.,900286
1607,Wuse Zone 6,Bamako Cr․,900287
1608,Wuse Zone 6,Abuja Parks Way,900286
1609,Wuse Zone 6,Angola St․,900286
1610,Wuse Zone 6,Asamafa St․,900286
1611,Wuse Zone 6,Berbera St․,900286
1612,Wuse Zone 6,Beyla St․,900286
1613,Wuse Zone 6,Bouake St․,900286
1614,Wuse Zone 6,Coronour St․,900286
1615,Wuse Zone 6,Dire-Dawa St․,900286
1616,Wuse Zone 6,Dodama St․,900286
1617,Wuse Zone 6,Harere St․,900286
1618,Wuse Zone 6,Herbert Macualay Way,900286
1619,Wuse Zone 6,Jimma St․,900286
1620,Wuse Zone 6,Kasim Ibrahim Way,900286
1621,Wuse Zone 6,Kelemie St.,900286
1622,Wuse Zone 6,Kinshasha St․,900286
1623,Wuse Zone 6,Magenta St․,900286
1624,Wuse Zone 6,Makeni St․,900286
1625,Wuse Zone 6,Massru St․,900286
1626,Wuse Zone 6,Mbabane St․,900286
1627,Wuse Zone 6,Nnamdi Azikiwa Exwy,900286
1628,Wuse Zone 6,Rabat St․,900286
1629,Wuse Zone 6,Sudan St․,900286
1630,Wuse Zone 6,Tanga St․,900286
1631,Wuse Zone 6,Tema St․,900286
1632,Wuse Zone 6,Timbukku St․,900286
1633,Wuse Zone 6,Yaounde St․,900286
1634,Wuse Zone 6,Yunis St.,900286
1635,Wuse Zone 6,Bamako Cr․,900287
1636,Wuse Zone 7,Bamako Cr․,900287
1637,Wuse Zone 7,Bambari Cr․,900287
1638,Wuse Zone 7,Choma St․,900287
1639,Wuse Zone 7,Huambo Cr․,900287
1640,Wuse Zone 7,Hamper Cr․,900287
1641,Wuse Zone 7,Lome Cr․,900287
1642,Wuse Zone 7,Nigoma St․,900287
1643,Wuse Zone 7,Nouahcholt St․,900287
1644,Wuse Zone 7,Olusegun Obasanjo Way,900287
1645,Wuse Zone 7,Sirasso Cr․,900287
1646,Wuse Zone 7,Sunyani St.,900287
1647,Wuse Zone 7,Bamako Cr․,900287
1648,Wuse Zone 7,Bambari Cr․,900287
1649,Wuse Zone 7,Choma St․,900287
1650,Wuse Zone 7,Huambo Cr․,900287
1651,Wuse Zone 7,Hamper Cr․,900287
1652,Wuse Zone 7,Lome Cr․,900287
1653,Wuse Zone 7,Nigoma St․,900287
1654,Wuse Zone 7,Nouahcholt St․,900287
1655,Wuse Zone 7,Olusegun Obasanjo Way,900287
1656,Wuse Zone 7,Sirasso Cr․,900287
1657,Wuse Zone 7,Sunyani St.,900287
1658,Wuse Zone 7,Bamako Cr․,900287
1659,Wuse Zone 7,Bambari Cr․,900287
1660,Wuse Zone 7,Choma St․,900287
1661,Wuse Zone 7,Huambo Cr․,900287
1662,Wuse Zone 7,Hamper Cr․,900287
1663,Wuse Zone 7,Lome Cr․,900287
1664,Wuse Zone 7,Nigoma St․,900287
1665,Wuse Zone 7,Nouahcholt St․,900287
1666,Wuse Zone 7,Olusegun Obasanjo Way,900287
1667,Wuse Zone 7,Sirasso Cr․,900287
1668,Wuse Zone 7,Sunyani St.,900287
1669,Wuse Zone 7,Bamako Cr․,900287
1670,Wuse Zone 7,Bambari Cr․,900287
1671,Wuse Zone 7,Choma St․,900287
1672,Wuse Zone 7,Huambo Cr․,900287
1673,Wuse Zone 7,Hamper Cr․,900287
1674,Wuse Zone 7,Lome Cr․,900287
1675,Wuse Zone 7,Nigoma St․,900287
1676,Wuse Zone 7,Nouahcholt St․,900287
1677,Wuse Zone 7,Olusegun Obasanjo Way,900287
1678,Wuse Zone 7,Sirasso Cr․,900287
1679,Wuse Zone 7,Sunyani St.,900287
1680,Abaji,Agyana,905101
1681,Abaji,Bago,905101
1682,Abaji,Bandagi,905101
1683,Abaji,Dapala,905101
1684,Abaji,Ebagi,905101
1685,Abaji,Gbogbogo,905101
1686,Abaji,Kebba,905101
1687,Abaji,Manderegi,905101
1688,Abaji,Nah. Tosho,905101
1689,Abaji,Nahalati Sabo,905101
1690,Abaji,Nuku,905101
1691,Abaji,Panagana,905101
1692,Abaji,Rimba,905101
1693,Abaji,Uboshenu,905101
1694,Abaji,Yawule,905101
1695,Abaji,Abuja,905102
1696,Abaji,Agyana,905101
1697,Abaji,Bago,905101
1698,Abaji,Bandagi,905101
1699,Abaji,Dapala,905101
1700,Abaji,Ebagi,905101
1701,Abaji,Gbogbogo,905101
1702,Abaji,Kebba,905101
1703,Abaji,Manderegi,905101
1704,Abaji,Nah. Tosho,905101
1705,Abaji,Nahalati Sabo,905101
1706,Abaji,Nuku,905101
1707,Abaji,Panagana,905101
1708,Abaji,Rimba,905101
1709,Abaji,Uboshenu,905101
1710,Abaji,Yawule,905101
1711,Abaji,Abuja,905102
1712,Abaji,Agyana,905101
1713,Abaji,Bago,905101
1714,Abaji,Bandagi,905101
1715,Abaji,Dapala,905101
1716,Abaji,Ebagi,905101
1717,Abaji,Gbogbogo,905101
1718,Abaji,Kebba,905101
1719,Abaji,Manderegi,905101
1720,Abaji,Nah. Tosho,905101
1721,Abaji,Nahalati Sabo,905101
1722,Abaji,Nuku,905101
1723,Abaji,Panagana,905101
1724,Abaji,Rimba,905101
1725,Abaji,Uboshenu,905101
1726,Abaji,Yawule,905101
1727,Abaji,Abuja,905102
1728,Yaba,Abuja,905102
1729,Yaba,Adagba,905102
1730,Yaba,Afo,905102
1731,Yaba,Akori,905102
1732,Yaba,Alampa,905102
1733,Yaba,Allu,905102
1734,Yaba,Ayaba,905102
1735,Yaba,Bari-Bezi,905102
1736,Yaba,Bazi-Bezi,905102
1737,Yaba,Busga,905102
1738,Yaba,Chakun,905102
1739,Yaba,Chundugo,905102
1740,Yaba,Dabbare,905102
1741,Yaba,Dara,905102
1742,Yaba,Dewu,905102
1743,Yaba,Domi,905102
1744,Yaba,Dumb,905102
1745,Yaba,Ekki,905102
1746,Yaba,Fakon Tando,905102
1747,Yaba,Gadabiri,905102
1748,Yaba,Gari,905102
1749,Yaba,Gasakba,905102
1750,Yaba,Gasukpa,905102
1751,Yaba,Gawu,905102
1752,Yaba,Gawun,905102
1753,Yaba,Gidan Maisaye,905102
1754,Yaba,Gurdi,905102
1755,Yaba,Guruza,905102
1756,Yaba,Gwanda,905102
1757,Yaba,Gwona,905102
1758,Yaba,Jamigbe,905102
1759,Yaba,Kafako,905102
1760,Yaba,Kpace,905102
1761,Yaba,Kularida,905102
1762,Yaba,Kutara,905102
1763,Yaba,Kwago,905102
1764,Yaba,Kwakwa,905102
1765,Yaba,Kyawu,905102
1766,Yaba,Lafia Yaba,905102
1767,Yaba,Managi,905102
1768,Yaba,Nadichi,905102
1769,Yaba,Nagun,905102
1770,Yaba,Nassarawa,905102
1771,Yaba,Nowog,905102
1772,Yaba,Nyembo,905102
1773,Yaba,Pako Base,905102
1774,Yaba,Panagu,905102
1775,Yaba,Pandaji,905102
1776,Yaba,Pankuru,905102
1777,Yaba,Panpari,905102
1778,Yaba,Piowe,905102
1779,Yaba,Sabongida,905102
1780,Yaba,Sarowo-Abdu,905102
1781,Yaba,Selifulyu,905102
1782,Yaba,Shadad,905102
1783,Yaba,Soitan,905102
1784,Yaba,Takpeshi,905102
1785,Yaba,Talpa,905102
1786,Yaba,Tanaga,905102
1787,Yaba,Wapa,905102
1788,Yaba,Yelwa,905102
1789,Yaba,Yelwa Gawu,905102
1790,Yaba,Zuwa,905102
1791,Yaba,Abuja,905102
1792,Yaba,Adagba,905102
1793,Yaba,Afo,905102
1794,Yaba,Akori,905102
1795,Yaba,Alampa,905102
1796,Yaba,Allu,905102
1797,Yaba,Ayaba,905102
1798,Yaba,Bari-Bezi,905102
1799,Yaba,Bazi-Bezi,905102
1800,Yaba,Busga,905102
1801,Yaba,Chakun,905102
1802,Yaba,Chundugo,905102
1803,Yaba,Dabbare,905102
1804,Yaba,Dara,905102
1805,Yaba,Dewu,905102
1806,Yaba,Domi,905102
1807,Yaba,Dumb,905102
1808,Yaba,Ekki,905102
1809,Yaba,Fakon Tando,905102
1810,Yaba,Gadabiri,905102
1811,Yaba,Gari,905102
1812,Yaba,Gasakba,905102
1813,Yaba,Gasukpa,905102
1814,Yaba,Gawu,905102
1815,Yaba,Gawun,905102
1816,Yaba,Gidan Maisaye,905102
1817,Yaba,Gurdi,905102
1818,Yaba,Guruza,905102
1819,Yaba,Gwanda,905102
1820,Yaba,Gwona,905102
1821,Yaba,Jamigbe,905102
1822,Yaba,Kafako,905102
1823,Yaba,Kpace,905102
1824,Yaba,Kularida,905102
1825,Yaba,Kutara,905102
1826,Yaba,Kwago,905102
1827,Yaba,Kwakwa,905102
1828,Yaba,Kyawu,905102
1829,Yaba,Lafia Yaba,905102
1830,Yaba,Managi,905102
1831,Yaba,Nadichi,905102
1832,Yaba,Nagun,905102
1833,Yaba,Nassarawa,905102
1834,Yaba,Nowog,905102
1835,Yaba,Nyembo,905102
1836,Yaba,Pako Base,905102
1837,Yaba,Panagu,905102
1838,Yaba,Pandaji,905102
1839,Yaba,Pankuru,905102
1840,Yaba,Panpari,905102
1841,Yaba,Piowe,905102
1842,Yaba,Sabongida,905102
1843,Yaba,Sarowo-Abdu,905102
1844,Yaba,Selifulyu,905102
1845,Yaba,Shadad,905102
1846,Yaba,Soitan,905102
1847,Yaba,Takpeshi,905102
1848,Yaba,Talpa,905102
1849,Yaba,Tanaga,905102
1850,Yaba,Wapa,905102
1851,Yaba,Yelwa,905102
1852,Yaba,Yelwa Gawu,905102
1853,Yaba,Zuwa,905102
1854,Yaba,Abuja,905102
1855,Yaba,Adagba,905102
1856,Yaba,Afo,905102
1857,Yaba,Akori,905102
1858,Yaba,Alampa,905102
1859,Yaba,Allu,905102
1860,Yaba,Ayaba,905102
1861,Yaba,Bari-Bezi,905102
1862,Yaba,Bazi-Bezi,905102
1863,Yaba,Busga,905102
1864,Yaba,Chakun,905102
1865,Yaba,Chundugo,905102
1866,Yaba,Dabbare,905102
1867,Yaba,Dara,905102
1868,Yaba,Dewu,905102
1869,Yaba,Domi,905102
1870,Yaba,Dumb,905102
1871,Yaba,Ekki,905102
1872,Yaba,Fakon Tando,905102
1873,Yaba,Gadabiri,905102
1874,Yaba,Gari,905102
1875,Yaba,Gasakba,905102
1876,Yaba,Gasukpa,905102
1877,Yaba,Gawu,905102
1878,Yaba,Gawun,905102
1879,Yaba,Gidan Maisaye,905102
1880,Yaba,Gurdi,905102
1881,Yaba,Guruza,905102
1882,Yaba,Gwanda,905102
1883,Yaba,Gwona,905102
1884,Yaba,Jamigbe,905102
1885,Yaba,Kafako,905102
1886,Yaba,Kpace,905102
1887,Yaba,Kularida,905102
1888,Yaba,Kutara,905102
1889,Yaba,Kwago,905102
1890,Yaba,Kwakwa,905102
1891,Yaba,Kyawu,905102
1892,Yaba,Lafia Yaba,905102
1893,Yaba,Managi,905102
1894,Yaba,Nadichi,905102
1895,Yaba,Nagun,905102
1896,Yaba,Nassarawa,905102
1897,Yaba,Nowog,905102
1898,Yaba,Nyembo,905102
1899,Yaba,Pako Base,905102
1900,Yaba,Panagu,905102
1901,Yaba,Pandaji,905102
1902,Yaba,Pankuru,905102
1903,Yaba,Panpari,905102
1904,Yaba,Piowe,905102
1905,Yaba,Sabongida,905102
1906,Yaba,Sarowo-Abdu,905102
1907,Yaba,Selifulyu,905102
1908,Yaba,Shadad,905102
1909,Yaba,Soitan,905102
1910,Yaba,Takpeshi,905102
1911,Yaba,Talpa,905102
1912,Yaba,Tanaga,905102
1913,Yaba,Wapa,905102
1914,Yaba,Yelwa,905102
1915,Yaba,Yelwa Gawu,905102
1916,Yaba,Zuwa,905102
